timestamp,sensor_id,plant_name,plant_id,co_level,no2_level,so2_level,pm2_5,pm10,o3_level,temperature,humidity,wind_speed,wind_direction,aqi,pollution_score,anomaly_flag,anomaly_severity
45:59.2,SENSOR_16,IOCL Panipat Refinery,PLT106,4.14,61.66,96.43,252.52,303.79,93.74,22.6,45.6,4.87,S,214,0.43,True,Moderate
45:59.2,SENSOR_12,JSW Vijayanagar,PLT104,3.29,141.63,73.23,233.82,153.31,113.44,30.22,77.46,11.16,W,175,0.35,True,Moderate
45:59.2,SENSOR_28,NTPC Ramagundam,PLT101,0.41,36.44,36.09,45.87,101.8,76.47,47.62,29.16,17.12,NW,59,0.12,False,Normal
45:59.2,SENSOR_26,Vedanta Jharsuguda,PLT103,4.75,218.5,135.1,337.07,409.82,118.78,43.65,64.96,16.93,NE,314,0.63,True,Severe
45:59.2,SENSOR_45,Tata Steel Jamshedpur,PLT100,1.32,193.82,175.65,85.77,87.72,54.91,34.58,58.6,4.69,W,116,0.23,True,Severe
45:59.2,SENSOR_41,GAIL Vijaipur,PLT109,0.95,168.74,97.78,371.19,312.11,141.75,41.17,72.82,2.35,NE,285,0.57,True,Violation
45:59.2,SENSOR_33,Adani Mundra,PLT105,4.8,128.28,145.51,219.81,281.36,62.39,35.28,27.32,8.56,W,212,0.42,True,High
45:59.2,SENSOR_21,Vedanta Jharsuguda,PLT103,2.85,198.56,10.91,128.21,137.62,16.62,36.36,56.43,16.26,N,133,0.27,True,High
45:59.2,SENSOR_23,JSW Vijayanagar,PLT104,4.5,135.62,9.3,357.69,25.75,108.54,33.72,89.95,10.91,SE,178,0.36,True,Violation
45:59.2,SENSOR_32,Adani Mundra,PLT105,0.77,238.93,131.32,74.88,247.29,190.34,28.56,48.28,6.21,SW,165,0.33,True,Severe
45:59.2,SENSOR_19,Adani Mundra,PLT105,4.45,36.23,66.65,319.99,91.64,79.63,46.72,40.24,1.92,S,169,0.34,True,High
45:59.2,SENSOR_25,JSW Vijayanagar,PLT104,2.49,161.02,165.09,328.61,46.35,28.43,27.53,50.82,14.83,E,194,0.39,True,Violation
45:59.2,SENSOR_11,Vedanta Jharsuguda,PLT103,2.2,195.59,76.69,137.19,361.54,136.72,43.54,22.23,6.52,NE,210,0.42,True,High
45:59.2,SENSOR_50,SAIL Bhilai Steel Plant,PLT107,0.24,44.54,150.98,397.58,385.62,121.77,35.28,24.43,15.06,NE,298,0.6,True,Severe
45:59.2,SENSOR_37,JSW Vijayanagar,PLT104,0.63,143.73,86.23,53.13,305.62,38.45,29.63,52.75,2.02,SW,150,0.3,True,Moderate
45:59.2,SENSOR_6,Adani Mundra,PLT105,3.95,236.45,63.46,294.41,210.14,126.81,46.54,85.12,16.77,SW,234,0.47,True,Severe
45:59.2,SENSOR_18,ONGC Hazira,PLT108,3.54,44.02,170.27,65.59,147.26,13.94,37.58,81.28,5.97,S,96,0.19,True,Severe
45:59.2,SENSOR_43,SAIL Bhilai Steel Plant,PLT107,1.76,88.2,87.13,116.87,142.25,175.11,21.3,76.11,2.83,SE,115,0.23,True,Moderate
45:59.2,SENSOR_45,SAIL Bhilai Steel Plant,PLT107,0.5,161.86,37.24,311.95,54.12,94.14,20.01,58.73,1.86,W,177,0.35,True,High
45:59.2,SENSOR_16,GAIL Vijaipur,PLT109,4.72,82.16,59.74,294.3,496.54,165.65,28.58,76.97,8.0,NW,289,0.58,True,Severe
45:59.2,SENSOR_20,IOCL Panipat Refinery,PLT106,2.69,187.35,78.93,352.82,149.18,107.08,37.76,94.36,2.7,NW,231,0.46,True,Violation
45:59.2,SENSOR_2,GAIL Vijaipur,PLT109,4.8,244.49,41.25,96.25,98.84,82.01,24.0,74.68,12.66,SE,121,0.24,True,Severe
45:59.2,SENSOR_48,JSW Vijayanagar,PLT104,2.8,115.91,92.35,146.43,124.0,90.61,44.68,22.98,1.67,S,128,0.26,True,Moderate
45:59.2,SENSOR_25,Tata Steel Jamshedpur,PLT100,4.55,130.16,151.48,31.8,58.8,44.95,23.37,49.47,0.62,NW,71,0.14,True,High
45:59.2,SENSOR_35,Reliance Jamnagar Refinery,PLT102,2.73,77.02,28.87,107.58,489.13,39.7,20.01,91.17,17.52,E,208,0.42,True,Severe
45:59.2,SENSOR_15,ONGC Hazira,PLT108,3.56,71.03,55.38,108.87,96.82,132.7,46.0,72.78,7.12,SE,92,0.18,False,Normal
45:59.2,SENSOR_12,SAIL Bhilai Steel Plant,PLT107,0.97,243.9,154.44,287.94,334.12,155.12,25.91,69.33,4.69,S,279,0.56,True,Severe
45:59.2,SENSOR_25,Tata Steel Jamshedpur,PLT100,0.22,140.98,8.69,14.32,457.4,188.15,24.14,23.62,9.11,NW,172,0.34,True,Violation
45:59.2,SENSOR_36,Reliance Jamnagar Refinery,PLT102,1.5,58.02,62.57,238.38,44.67,64.88,42.0,78.45,6.73,E,126,0.25,True,Moderate
45:59.2,SENSOR_4,NTPC Ramagundam,PLT101,3.41,102.46,26.32,285.8,65.03,10.24,20.67,55.48,1.65,W,156,0.31,True,High
45:59.2,SENSOR_43,GAIL Vijaipur,PLT109,1.64,164.45,27.29,394.24,422.82,95.91,44.73,77.1,5.09,N,320,0.64,True,Severe
45:59.2,SENSOR_10,Reliance Jamnagar Refinery,PLT102,2.17,235.33,78.45,302.45,182.47,121.93,41.66,33.36,15.22,N,230,0.46,True,Severe
45:59.2,SENSOR_14,Reliance Jamnagar Refinery,PLT102,2.23,133.78,42.56,398.4,126.98,48.63,30.67,59.98,14.11,N,228,0.46,True,Severe
45:59.2,SENSOR_44,NTPC Ramagundam,PLT101,0.8,52.28,7.31,245.72,459.64,74.37,30.78,81.06,11.21,W,247,0.49,True,Violation
45:59.2,SENSOR_16,NTPC Ramagundam,PLT101,0.82,128.03,89.61,39.05,315.19,25.37,29.13,27.9,16.78,SE,144,0.29,True,Moderate
45:59.2,SENSOR_47,NTPC Ramagundam,PLT101,3.44,183.11,105.63,11.04,48.13,167.79,15.34,35.52,8.94,S,66,0.13,True,High
45:59.2,SENSOR_43,Adani Mundra,PLT105,4.37,185.3,151.71,177.59,405.09,63.55,37.96,37.34,17.24,N,244,0.49,True,High
45:59.2,SENSOR_21,Tata Steel Jamshedpur,PLT100,3.06,66.4,20.06,305.31,183.11,72.06,47.97,88.33,2.45,E,192,0.38,True,High
45:59.2,SENSOR_23,NTPC Ramagundam,PLT101,3.82,150.59,176.37,259.47,373.92,85.32,20.1,40.71,1.34,W,263,0.53,True,Severe
45:59.2,SENSOR_15,Reliance Jamnagar Refinery,PLT102,4.58,156.51,121.35,296.01,178.82,85.53,37.18,47.47,8.61,SE,215,0.43,True,High
45:59.2,SENSOR_3,NTPC Ramagundam,PLT101,2.66,29.75,115.11,175.31,446.95,126.98,37.43,55.41,8.49,SE,221,0.44,True,Violation
45:59.2,SENSOR_32,IOCL Panipat Refinery,PLT106,4.95,48.12,123.92,42.72,206.19,163.63,47.54,94.92,17.13,S,100,0.2,True,Moderate
45:59.2,SENSOR_6,NTPC Ramagundam,PLT101,2.74,53.71,136.8,189.65,80.93,167.8,27.03,60.48,8.41,N,124,0.25,True,High
45:59.2,SENSOR_29,ONGC Hazira,PLT108,3.93,44.2,19.4,269.55,220.29,105.75,33.25,56.4,8.66,W,184,0.37,True,High
45:59.2,SENSOR_21,Reliance Jamnagar Refinery,PLT102,0.97,21.42,103.51,82.02,102.07,22.5,38.0,54.98,0.54,S,78,0.16,True,Moderate
45:59.2,SENSOR_19,IOCL Panipat Refinery,PLT106,4.31,196.03,59.12,158.38,170.87,120.97,16.89,46.71,6.05,SE,159,0.32,True,High
45:59.2,SENSOR_37,Tata Steel Jamshedpur,PLT100,3.31,168.69,85.29,383.41,448.37,142.35,31.27,51.4,15.42,SE,330,0.66,True,Severe
45:59.2,SENSOR_3,Tata Steel Jamshedpur,PLT100,2.2,112.89,136.9,16.67,247.01,8.04,17.47,95.55,6.52,N,117,0.23,True,High
45:59.2,SENSOR_41,ONGC Hazira,PLT108,3.24,247.88,55.4,21.06,51.6,101.79,17.57,55.53,4.35,SE,79,0.16,True,Severe
45:59.2,SENSOR_43,NTPC Ramagundam,PLT101,3.81,18.13,19.91,24.92,28.65,188.6,27.17,40.29,1.62,SE,24,0.05,False,Normal
45:59.2,SENSOR_1,NTPC Ramagundam,PLT101,4.98,137.58,160.01,135.36,117.37,28.21,17.98,63.28,3.62,W,132,0.26,True,Violation
45:59.2,SENSOR_38,ONGC Hazira,PLT108,0.31,16.75,79.03,35.08,110.42,149.43,31.43,25.67,12.08,W,58,0.12,False,Normal
45:59.2,SENSOR_2,GAIL Vijaipur,PLT109,4.62,183.07,155.55,43.51,330.62,144.42,39.74,62.73,16.48,NW,168,0.34,True,Violation
45:59.2,SENSOR_2,Tata Steel Jamshedpur,PLT100,4.04,185.43,129.93,211.68,349.4,10.85,46.34,58.82,9.99,SE,239,0.48,True,High
45:59.2,SENSOR_19,JSW Vijayanagar,PLT104,0.86,243.37,22.36,15.59,464.01,85.47,47.89,45.85,11.94,SW,196,0.39,True,Severe
45:59.2,SENSOR_49,Adani Mundra,PLT105,3.67,92.94,49.76,394.75,113.4,138.28,46.1,96.08,16.2,SE,215,0.43,True,Severe
45:59.2,SENSOR_1,Reliance Jamnagar Refinery,PLT102,1.86,176.0,13.34,382.63,151.01,47.21,27.63,35.89,2.38,W,234,0.47,True,Severe
45:59.2,SENSOR_18,IOCL Panipat Refinery,PLT106,2.18,17.05,100.11,59.67,208.31,198.92,23.32,69.0,6.36,E,99,0.2,True,Moderate
45:59.2,SENSOR_35,IOCL Panipat Refinery,PLT106,3.35,170.59,120.22,126.78,462.22,86.24,21.41,44.86,11.0,NW,235,0.47,True,Violation
45:59.2,SENSOR_47,Tata Steel Jamshedpur,PLT100,2.45,103.15,81.72,107.3,151.27,10.25,15.86,57.14,8.89,NE,117,0.23,False,Normal
45:59.2,SENSOR_39,GAIL Vijaipur,PLT109,4.86,234.82,92.62,128.56,330.3,50.71,40.28,86.26,10.96,N,206,0.41,True,Severe
45:59.2,SENSOR_18,NTPC Ramagundam,PLT101,4.86,241.03,159.87,212.29,115.08,90.88,39.01,41.65,16.1,W,183,0.37,True,Severe
45:59.2,SENSOR_44,ONGC Hazira,PLT108,2.18,91.71,42.66,305.52,135.28,110.72,32.16,96.33,12.34,SE,185,0.37,True,High
45:59.2,SENSOR_12,IOCL Panipat Refinery,PLT106,4.37,13.07,172.62,94.44,308.77,24.91,44.48,40.94,1.59,NE,150,0.3,True,Severe
45:59.2,SENSOR_35,Tata Steel Jamshedpur,PLT100,1.35,245.44,93.62,333.17,296.46,195.41,27.26,30.11,7.68,NW,280,0.56,True,Severe
45:59.2,SENSOR_17,Vedanta Jharsuguda,PLT103,3.87,152.85,78.58,310.26,178.06,140.68,29.59,74.72,9.59,NW,215,0.43,True,High
45:59.2,SENSOR_21,SAIL Bhilai Steel Plant,PLT107,2.06,188.73,76.64,366.23,188.24,197.38,16.96,28.64,16.36,NE,248,0.5,True,Violation
45:59.2,SENSOR_24,Vedanta Jharsuguda,PLT103,3.94,133.43,145.89,58.27,273.02,198.04,40.33,50.67,2.1,SE,146,0.29,True,High
45:59.2,SENSOR_30,Adani Mundra,PLT105,3.0,182.81,161.92,381.35,88.05,115.23,31.58,47.95,8.39,SW,231,0.46,True,Severe
45:59.2,SENSOR_45,Tata Steel Jamshedpur,PLT100,1.58,46.71,48.89,112.34,37.65,142.54,30.99,30.32,11.98,W,70,0.14,False,Normal
45:59.2,SENSOR_12,Tata Steel Jamshedpur,PLT100,3.74,144.22,27.58,148.4,479.87,37.15,15.85,38.09,12.47,SW,234,0.47,True,Severe
45:59.2,SENSOR_50,Vedanta Jharsuguda,PLT103,4.03,68.9,159.95,245.62,248.65,101.95,34.96,39.15,3.91,SE,202,0.4,True,Violation
45:59.2,SENSOR_22,NTPC Ramagundam,PLT101,2.5,60.15,90.4,130.58,104.35,31.76,28.11,58.75,17.91,W,104,0.21,True,Moderate
45:59.2,SENSOR_9,Vedanta Jharsuguda,PLT103,2.13,209.71,137.71,370.09,373.53,117.04,32.38,35.19,17.57,W,315,0.63,True,Severe
45:59.2,SENSOR_30,Reliance Jamnagar Refinery,PLT102,4.51,157.8,174.37,94.95,383.86,48.61,27.12,58.93,8.07,E,202,0.4,True,Severe
45:59.2,SENSOR_29,Tata Steel Jamshedpur,PLT100,4.39,135.99,133.85,178.99,78.78,171.01,29.09,80.45,11.93,N,135,0.27,True,High
45:59.2,SENSOR_11,NTPC Ramagundam,PLT101,4.64,165.6,169.78,344.4,362.33,168.07,27.94,22.07,2.35,E,296,0.59,True,Severe
45:59.2,SENSOR_7,IOCL Panipat Refinery,PLT106,2.64,221.81,18.3,346.84,310.8,92.15,30.98,35.17,2.19,N,278,0.56,True,Violation
45:59.2,SENSOR_23,ONGC Hazira,PLT108,1.35,126.2,68.07,338.07,300.93,85.36,43.63,42.02,9.54,NW,257,0.51,True,High
45:59.2,SENSOR_21,GAIL Vijaipur,PLT109,0.8,97.13,147.88,34.55,426.21,59.48,44.51,48.43,17.22,SE,175,0.35,True,High
45:59.2,SENSOR_13,Adani Mundra,PLT105,1.56,148.42,54.1,89.92,106.0,55.14,45.15,85.48,7.33,NW,102,0.2,True,Moderate
45:59.2,SENSOR_23,NTPC Ramagundam,PLT101,1.55,247.32,91.61,105.84,300.96,149.1,38.61,88.55,6.74,N,191,0.38,True,Severe
45:59.2,SENSOR_24,Reliance Jamnagar Refinery,PLT102,0.82,57.35,51.16,51.98,52.55,113.31,44.75,53.67,8.75,SE,53,0.11,False,Normal
45:59.2,SENSOR_32,Reliance Jamnagar Refinery,PLT102,2.42,170.21,154.95,215.95,39.35,170.91,18.91,46.1,4.25,E,147,0.29,True,Violation
45:59.2,SENSOR_4,NTPC Ramagundam,PLT101,4.99,169.95,119.92,140.15,441.83,7.74,36.63,82.72,0.93,E,234,0.47,True,Violation
45:59.2,SENSOR_3,Adani Mundra,PLT105,1.54,84.26,108.03,48.21,381.57,115.73,20.02,33.03,16.74,S,161,0.32,True,High
45:59.2,SENSOR_27,JSW Vijayanagar,PLT104,0.28,13.3,176.31,362.38,161.36,5.29,35.96,82.32,1.98,N,213,0.43,True,Severe
45:59.2,SENSOR_50,Reliance Jamnagar Refinery,PLT102,2.7,221.32,171.66,34.66,147.12,7.33,31.19,83.76,6.86,NW,119,0.24,True,Severe
45:59.2,SENSOR_45,Reliance Jamnagar Refinery,PLT102,2.64,214.17,162.61,138.61,414.68,71.45,24.41,38.71,1.37,N,238,0.48,True,Violation
45:59.2,SENSOR_32,GAIL Vijaipur,PLT109,0.17,37.27,8.9,28.98,449.29,43.82,23.05,56.77,2.62,NE,154,0.31,True,Violation
45:59.2,SENSOR_27,Reliance Jamnagar Refinery,PLT102,4.52,196.67,114.2,70.53,101.03,82.05,17.99,44.7,16.97,SW,109,0.22,True,High
45:59.2,SENSOR_49,NTPC Ramagundam,PLT101,0.61,21.0,52.12,237.26,36.16,158.74,46.09,36.26,6.92,E,115,0.23,True,Moderate
45:59.2,SENSOR_38,Tata Steel Jamshedpur,PLT100,1.09,47.13,74.55,97.5,470.04,160.71,38.31,43.33,12.8,SW,196,0.39,True,Severe
45:59.2,SENSOR_38,IOCL Panipat Refinery,PLT106,2.88,15.04,64.21,393.68,466.32,175.51,36.33,37.63,13.62,NE,306,0.61,True,Severe
45:59.2,SENSOR_17,Vedanta Jharsuguda,PLT103,0.14,206.41,62.16,267.82,183.35,147.79,38.67,40.39,17.54,N,209,0.42,True,High
45:59.2,SENSOR_15,GAIL Vijaipur,PLT109,1.02,82.49,168.85,54.71,20.76,18.22,45.57,44.38,9.8,E,61,0.12,True,Severe
45:59.2,SENSOR_5,ONGC Hazira,PLT108,4.64,118.73,22.11,318.63,209.62,13.48,30.05,49.44,12.72,W,216,0.43,True,High
45:59.2,SENSOR_33,Vedanta Jharsuguda,PLT103,2.55,109.33,50.32,248.18,447.43,34.5,27.88,51.62,7.96,N,260,0.52,True,Violation
45:59.2,SENSOR_50,Adani Mundra,PLT105,4.54,15.87,133.08,129.8,494.28,91.41,38.97,29.22,9.38,NW,216,0.43,True,Severe
45:59.2,SENSOR_25,ONGC Hazira,PLT108,3.52,23.75,154.43,85.31,55.28,189.59,33.14,89.46,6.25,SE,70,0.14,True,Violation
45:59.2,SENSOR_34,GAIL Vijaipur,PLT109,4.36,157.75,151.45,269.75,79.4,143.84,45.97,70.06,7.62,E,178,0.36,True,High
45:59.2,SENSOR_14,Tata Steel Jamshedpur,PLT100,2.4,102.35,171.82,364.28,406.51,54.07,47.45,70.64,7.91,NW,305,0.61,True,Severe
45:59.2,SENSOR_37,Vedanta Jharsuguda,PLT103,0.13,94.12,5.49,376.9,477.93,145.35,29.04,24.87,15.21,NE,313,0.63,True,Severe
45:59.2,SENSOR_16,ONGC Hazira,PLT108,1.27,68.01,63.98,40.41,69.37,150.9,20.96,23.94,6.27,SW,56,0.11,False,Normal
45:59.2,SENSOR_27,IOCL Panipat Refinery,PLT106,2.62,47.75,135.7,87.13,35.39,79.61,37.6,50.29,9.68,W,68,0.14,True,High
45:59.2,SENSOR_32,JSW Vijayanagar,PLT104,2.35,33.58,112.51,384.49,359.32,52.58,17.65,40.68,1.83,NW,279,0.56,True,Severe
45:59.2,SENSOR_50,IOCL Panipat Refinery,PLT106,2.03,90.3,69.64,81.59,443.56,61.4,38.1,55.57,6.97,SE,190,0.38,True,Violation
45:59.2,SENSOR_37,IOCL Panipat Refinery,PLT106,0.66,209.67,108.14,184.11,382.53,36.03,29.34,49.62,12.28,E,241,0.48,True,High
45:59.2,SENSOR_30,NTPC Ramagundam,PLT101,4.29,32.56,75.35,392.78,27.24,135.02,21.99,40.85,17.34,N,179,0.36,True,Severe
45:59.2,SENSOR_39,Adani Mundra,PLT105,1.63,234.34,89.05,87.0,201.06,111.3,32.15,97.73,4.18,NW,150,0.3,True,Severe
45:59.2,SENSOR_9,GAIL Vijaipur,PLT109,1.96,186.01,80.6,140.41,454.07,16.86,34.03,48.99,10.61,W,237,0.47,True,Violation
45:59.2,SENSOR_3,SAIL Bhilai Steel Plant,PLT107,2.94,61.24,20.73,331.95,159.89,140.48,20.84,74.71,1.62,NW,195,0.39,True,High
45:59.2,SENSOR_26,JSW Vijayanagar,PLT104,1.97,135.59,133.91,160.92,31.36,124.21,41.32,89.68,15.81,SW,114,0.23,True,High
45:59.2,SENSOR_26,Tata Steel Jamshedpur,PLT100,1.67,94.62,96.41,127.91,106.85,101.49,37.06,35.72,2.5,NW,111,0.22,True,Moderate
45:59.2,SENSOR_49,Reliance Jamnagar Refinery,PLT102,4.59,67.98,69.49,54.32,80.22,65.68,45.04,20.04,0.76,S,66,0.13,False,Normal
45:59.2,SENSOR_22,NTPC Ramagundam,PLT101,1.73,43.38,170.34,130.54,335.34,30.24,39.31,29.45,12.31,NW,178,0.36,True,Severe
45:59.2,SENSOR_8,ONGC Hazira,PLT108,2.71,151.04,156.45,18.51,417.74,167.28,29.12,31.05,5.81,NE,178,0.36,True,Violation
45:59.2,SENSOR_29,SAIL Bhilai Steel Plant,PLT107,4.36,92.12,41.46,187.76,177.72,145.22,31.03,97.35,11.49,SE,150,0.3,True,Moderate
45:59.2,SENSOR_33,SAIL Bhilai Steel Plant,PLT107,2.05,222.09,161.37,335.7,219.93,9.03,36.92,26.99,6.65,NW,260,0.52,True,Violation
45:59.2,SENSOR_42,Vedanta Jharsuguda,PLT103,1.49,80.14,63.45,118.01,475.72,162.85,16.35,57.13,9.08,W,212,0.42,True,Severe
45:59.2,SENSOR_12,GAIL Vijaipur,PLT109,1.97,183.45,94.12,332.99,475.89,103.0,39.61,95.23,8.2,N,322,0.64,True,Severe
45:59.2,SENSOR_8,Reliance Jamnagar Refinery,PLT102,1.95,228.17,99.14,245.31,276.0,152.4,15.9,47.87,5.97,SW,236,0.47,True,Violation
45:59.2,SENSOR_3,Reliance Jamnagar Refinery,PLT102,0.84,179.4,81.2,148.89,373.08,7.58,31.71,77.37,2.29,E,215,0.43,True,High
45:59.2,SENSOR_37,IOCL Panipat Refinery,PLT106,1.53,40.64,159.81,133.15,177.14,195.66,44.12,67.67,12.45,E,130,0.26,True,Violation
45:59.2,SENSOR_48,Adani Mundra,PLT105,2.56,208.78,145.31,29.64,357.8,182.88,19.47,57.69,5.83,SE,175,0.35,True,High
45:59.2,SENSOR_9,Vedanta Jharsuguda,PLT103,1.02,110.68,170.44,346.13,289.38,5.11,42.9,61.57,1.37,E,264,0.53,True,Severe
45:59.2,SENSOR_45,Vedanta Jharsuguda,PLT103,3.91,170.89,100.87,104.98,154.8,16.2,18.22,89.35,10.91,S,132,0.26,True,Moderate
45:59.2,SENSOR_10,Tata Steel Jamshedpur,PLT100,1.38,195.93,173.47,135.46,86.82,136.72,43.93,67.05,8.85,SE,136,0.27,True,Severe
45:59.2,SENSOR_41,Reliance Jamnagar Refinery,PLT102,2.61,171.99,128.81,44.14,43.27,35.04,31.13,79.14,12.27,S,77,0.15,True,High
45:59.2,SENSOR_12,Reliance Jamnagar Refinery,PLT102,4.02,97.95,174.23,283.91,326.64,33.78,30.09,31.14,5.24,S,248,0.5,True,Severe
45:59.2,SENSOR_16,Reliance Jamnagar Refinery,PLT102,4.57,122.69,126.89,323.61,90.13,12.34,25.82,91.64,3.06,NW,193,0.39,True,High
45:59.2,SENSOR_2,Tata Steel Jamshedpur,PLT100,4.34,199.43,111.45,163.34,255.31,63.84,30.73,54.31,17.01,W,192,0.38,True,High
45:59.2,SENSOR_37,IOCL Panipat Refinery,PLT106,0.2,190.86,70.59,273.0,129.32,101.2,40.85,60.57,10.28,SW,193,0.39,True,High
45:59.2,SENSOR_3,ONGC Hazira,PLT108,4.69,175.34,153.07,302.83,233.52,15.61,41.41,70.88,7.52,NE,241,0.48,True,Violation
45:59.2,SENSOR_18,Tata Steel Jamshedpur,PLT100,2.79,45.68,69.33,361.91,436.3,142.33,18.87,35.82,11.22,SW,291,0.58,True,Violation
45:59.2,SENSOR_26,IOCL Panipat Refinery,PLT106,2.56,113.56,170.69,88.4,302.62,188.21,17.39,45.59,10.89,SE,165,0.33,True,Severe
45:59.2,SENSOR_20,Adani Mundra,PLT105,0.76,17.35,54.09,189.01,346.64,35.49,41.65,55.8,4.88,N,188,0.38,True,Moderate
45:59.2,SENSOR_19,Adani Mundra,PLT105,4.71,129.2,24.68,207.88,291.78,84.97,29.79,81.57,5.88,N,198,0.4,True,Moderate
45:59.2,SENSOR_35,NTPC Ramagundam,PLT101,0.99,180.25,152.67,196.24,181.48,59.15,43.13,80.53,15.32,SE,184,0.37,True,Violation
45:59.2,SENSOR_12,SAIL Bhilai Steel Plant,PLT107,4.37,143.46,159.12,172.17,151.67,170.34,47.65,79.12,15.39,SE,158,0.32,True,Violation
45:59.2,SENSOR_31,Vedanta Jharsuguda,PLT103,2.46,138.77,131.08,51.63,474.01,30.9,45.27,79.68,14.5,N,203,0.41,True,Severe
45:59.2,SENSOR_32,SAIL Bhilai Steel Plant,PLT107,1.05,171.17,28.0,335.7,458.42,28.33,21.82,38.83,17.3,S,308,0.62,True,Severe
45:59.2,SENSOR_47,Reliance Jamnagar Refinery,PLT102,0.41,169.61,94.22,44.43,46.77,34.02,36.63,62.87,7.3,NW,75,0.15,True,Moderate
45:59.2,SENSOR_10,NTPC Ramagundam,PLT101,2.33,233.66,145.99,367.12,300.84,91.33,43.39,40.17,13.97,SW,298,0.6,True,Severe
45:59.2,SENSOR_31,Vedanta Jharsuguda,PLT103,3.04,244.94,133.63,276.79,271.0,191.4,41.85,53.51,8.28,NE,254,0.51,True,Severe
45:59.2,SENSOR_22,IOCL Panipat Refinery,PLT106,2.54,99.89,77.75,195.2,348.06,64.87,47.1,53.05,12.54,N,210,0.42,True,Moderate
45:59.2,SENSOR_50,ONGC Hazira,PLT108,3.7,205.29,59.31,148.32,197.41,157.71,35.6,37.91,3.07,N,165,0.33,True,High
45:59.2,SENSOR_33,Tata Steel Jamshedpur,PLT100,3.54,104.02,65.38,202.06,339.84,58.49,30.55,58.74,14.48,W,210,0.42,True,Moderate
45:59.2,SENSOR_40,NTPC Ramagundam,PLT101,1.72,84.56,72.6,28.46,123.58,138.7,29.7,94.03,16.42,N,72,0.14,False,Normal
45:59.2,SENSOR_32,JSW Vijayanagar,PLT104,3.69,126.06,169.37,57.58,222.84,121.8,45.59,66.32,14.34,E,132,0.26,True,Severe
45:59.2,SENSOR_34,GAIL Vijaipur,PLT109,1.86,48.78,155.46,78.85,176.99,64.96,45.25,27.4,15.97,W,109,0.22,True,Violation
45:59.2,SENSOR_5,Reliance Jamnagar Refinery,PLT102,4.14,124.05,151.39,138.65,270.17,34.65,32.57,43.38,15.53,SE,176,0.35,True,High
45:59.2,SENSOR_39,Reliance Jamnagar Refinery,PLT102,3.06,172.12,86.61,122.71,299.32,50.91,34.77,87.95,3.07,SE,181,0.36,True,Moderate
45:59.2,SENSOR_34,NTPC Ramagundam,PLT101,1.72,146.98,174.26,76.42,385.41,53.74,16.85,57.57,12.38,SW,193,0.39,True,Severe
45:59.2,SENSOR_37,NTPC Ramagundam,PLT101,2.93,190.3,119.91,65.64,475.69,165.45,42.67,62.81,15.55,NW,219,0.44,True,Severe
45:59.2,SENSOR_7,Tata Steel Jamshedpur,PLT100,3.79,85.18,82.54,127.98,250.72,150.53,23.11,81.33,2.93,SE,151,0.3,True,Moderate
45:59.2,SENSOR_5,Vedanta Jharsuguda,PLT103,2.6,131.12,55.19,370.58,322.31,133.54,16.7,94.05,4.75,SW,276,0.55,True,Violation
45:59.2,SENSOR_1,Reliance Jamnagar Refinery,PLT102,2.97,97.46,154.85,50.33,103.54,194.29,45.26,89.38,15.76,NE,86,0.17,True,Violation
45:59.2,SENSOR_46,Tata Steel Jamshedpur,PLT100,3.88,72.06,8.73,381.66,115.46,43.82,44.5,36.62,0.78,SE,202,0.4,True,Severe
45:59.2,SENSOR_36,GAIL Vijaipur,PLT109,1.77,34.32,26.18,60.49,358.22,67.6,17.95,96.98,9.62,S,141,0.28,True,High
45:59.2,SENSOR_18,IOCL Panipat Refinery,PLT106,2.34,53.21,157.45,378.37,45.47,174.81,38.28,92.04,2.65,S,191,0.38,True,Severe
45:59.2,SENSOR_24,ONGC Hazira,PLT108,1.96,196.7,121.7,39.52,85.75,172.39,39.27,32.47,0.87,S,93,0.19,True,High
45:59.2,SENSOR_5,NTPC Ramagundam,PLT101,3.27,193.02,12.89,116.22,64.23,50.81,30.59,77.01,2.81,NE,105,0.21,True,High
45:59.2,SENSOR_1,Tata Steel Jamshedpur,PLT100,3.54,55.64,47.55,185.19,410.91,152.0,21.05,74.55,12.43,SE,213,0.43,True,High
45:59.2,SENSOR_36,NTPC Ramagundam,PLT101,0.67,76.46,75.46,63.61,104.26,158.74,17.94,93.44,5.5,NE,79,0.16,False,Normal
45:59.2,SENSOR_17,Adani Mundra,PLT105,4.04,198.33,39.84,267.74,165.71,38.23,24.37,58.0,1.86,NW,200,0.4,True,High
45:59.2,SENSOR_13,IOCL Panipat Refinery,PLT106,4.82,93.42,137.2,266.64,367.99,20.74,36.36,49.71,11.48,SE,249,0.5,True,High
45:59.2,SENSOR_36,IOCL Panipat Refinery,PLT106,1.4,26.05,6.4,216.26,292.78,104.27,46.55,87.67,2.32,SW,180,0.36,True,Moderate
45:59.2,SENSOR_3,Adani Mundra,PLT105,4.14,217.41,127.98,156.04,370.99,107.58,35.33,25.53,15.78,N,229,0.46,True,Violation
45:59.2,SENSOR_48,GAIL Vijaipur,PLT109,1.31,143.74,29.81,279.51,473.5,121.19,17.86,95.42,4.49,SW,285,0.57,True,Severe
